id,location_name,latitude,longitude,country_code,population,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,city_or_region,connection_order,conflict_point
,,49.34,23.796,,,,,,,Kiev,72,
,,49.615,23.681,,,,,,,Kiev,73,
,,49.894,23.592,,,,,,,Kiev,74,
,,50.176,23.529,,,,,,,Kiev,75,
,,50.46,23.494,,,,,,,Kiev,76,
,,50.745,23.487,,,,,,,Kiev,77,
,,51.03,23.508,,,,,,,Kiev,78,
,,51.313,23.559,,,,,,,Kiev,79,
,,51.594,23.638,,,,,,,Kiev,80,
,,51.871,23.748,,,,,,,Kiev,81,
,,52.143,23.887,,,,,,,Kiev,82,
,,52.408,24.055,,,,,,,Kiev,83,
,,52.667,24.253,,,,,,,Kiev,84,
,,52.917,24.48,,,,,,,Kiev,85,
,,53.157,24.736,,,,,,,Kiev,86,
,,53.386,25.019,,,,,,,Kiev,87,
,,53.603,25.329,,,,,,,Kiev,88,
,,53.808,25.664,,,,,,,Kiev,89,
,,53.998,26.024,,,,,,,Kiev,90,
,,54.174,26.407,,,,,,,Kiev,91,
,,54.333,26.812,,,,,,,Kiev,92,
,,54.476,27.235,,,,,,,Kiev,93,
,,54.601,27.677,,,,,,,Kiev,94,
,,54.709,28.133,,,,,,,Kiev,95,
,,54.797,28.603,,,,,,,Kiev,96,
,,54.867,29.083,,,,,,,Kiev,97,
,,54.917,29.571,,,,,,,Kiev,98,
,,54.947,30.064,,,,,,,Kiev,99,
,,54.957,30.56,,,,,,,Kiev,100,
,,61.447,24.12,,,,,,,Riga,1,
,,61.436,24.716,,,,,,,Riga,2,
,,61.405,25.308,,,,,,,Riga,3,
,,61.354,25.894,,,,,,,Riga,4,
,,61.283,26.469,,,,,,,Riga,5,
,,61.192,27.03,,,,,,,Riga,6,
,,61.082,27.575,,,,,,,Riga,7,
,,60.953,28.1,,,,,,,Riga,8,
,,60.807,28.602,,,,,,,Riga,9,
,,60.643,29.08,,,,,,,Riga,10,
,,60.464,29.531,,,,,,,Riga,11,
,,60.27,29.952,,,,,,,Riga,12,
,,60.061,30.343,,,,,,,Riga,13,
,,59.84,30.702,,,,,,,Riga,14,
,,59.607,31.028,,,,,,,Riga,15,
,,59.363,31.319,,,,,,,Riga,16,
,,59.11,31.576,,,,,,,Riga,17,
,,58.849,31.797,,,,,,,Riga,18,
,,58.581,31.983,,,,,,,Riga,19,
,,58.307,32.133,,,,,,,Riga,20,
,,58.028,32.248,,,,,,,Riga,21,
,,57.747,32.328,,,,,,,Riga,22,
,,57.463,32.373,,,,,,,Riga,23,
,,57.178,32.385,,,,,,,Riga,24,
,,56.893,32.363,,,,,,,Riga,25,
,,56.609,32.309,,,,,,,Riga,26,
,,56.328,32.223,,,,,,,Riga,27,
,,56.05,32.107,,,,,,,Riga,28,
,,55.777,31.962,,,,,,,Riga,29,
,,55.51,31.789,,,,,,,Riga,30,
,,55.248,31.588,,,,,,,Riga,31,
,,54.994,31.362,,,,,,,Riga,32,
,,54.749,31.111,,,,,,,Riga,33,
,,54.512,30.836,,,,,,,Riga,34,
,,54.285,30.54,,,,,,,Riga,35,
,,54.069,30.223,,,,,,,Riga,36,
,,53.864,29.886,,,,,,,Riga,37,
,,53.67,29.532,,,,,,,Riga,38,
,,53.49,29.161,,,,,,,Riga,39,
,,53.322,28.774,,,,,,,Riga,40,
,,53.168,28.373,,,,,,,Riga,41,
,,53.028,27.959,,,,,,,Riga,42,
,,52.903,27.535,,,,,,,Riga,43,
,,52.792,27.1,,,,,,,Riga,44,
,,52.696,26.656,,,,,,,Riga,45,
,,52.617,26.205,,,,,,,Riga,46,
,,52.552,25.748,,,,,,,Riga,47,
,,52.504,25.286,,,,,,,Riga,48,
,,52.472,24.821,,,,,,,Riga,49,
,,52.455,24.354,,,,,,,Riga,50,
,,52.455,23.886,,,,,,,Riga,51,
,,52.472,23.419,,,,,,,Riga,52,
,,52.504,22.954,,,,,,,Riga,53,
,,52.552,22.492,,,,,,,Riga,54,
,,52.617,22.035,,,,,,,Riga,55,
,,52.696,21.584,,,,,,,Riga,56,
,,52.792,21.14,,,,,,,Riga,57,
,,52.903,20.705,,,,,,,Riga,58,
,,53.028,20.281,,,,,,,Riga,59,
,,53.168,19.867,,,,,,,Riga,60,
,,53.322,19.466,,,,,,,Riga,61,
,,53.49,19.079,,,,,,,Riga,62,
,,53.67,18.708,,,,,,,Riga,63,
,,53.864,18.354,,,,,,,Riga,64,
,,54.069,18.017,,,,,,,Riga,65,
,,54.285,17.7,,,,,,,Riga,66,
,,54.512,17.404,,,,,,,Riga,67,
,,54.749,17.129,,,,,,,Riga,68,
,,54.994,16.878,,,,,,,Riga,69,
,,55.248,16.652,,,,,,,Riga,70,
,,55.51,16.451,,,,,,,Riga,71,
,,55.777,16.278,,,,,,,Riga,72,
,,56.05,16.133,,,,,,,Riga,73,
,,56.328,16.017,,,,,,,Riga,74,
,,56.609,15.931,,,,,,,Riga,75,
,,56.893,15.877,,,,,,,Riga,76,
,,57.178,15.855,,,,,,,Riga,77,
,,57.463,15.867,,,,,,,Riga,78,
,,57.747,15.912,,,,,,,Riga,79,
,,58.028,15.992,,,,,,,Riga,80,
,,58.307,16.107,,,,,,,Riga,81,
,,58.581,16.257,,,,,,,Riga,82,
,,58.849,16.443,,,,,,,Riga,83,
,,59.11,16.664,,,,,,,Riga,84,
,,59.363,16.921,,,,,,,Riga,85,
,,59.607,17.212,,,,,,,Riga,86,
,,59.84,17.538,,,,,,,Riga,87,
,,60.061,17.897,,,,,,,Riga,88,
,,60.27,18.288,,,,,,,Riga,89,
,,60.464,18.709,,,,,,,Riga,90,
,,60.643,19.16,,,,,,,Riga,91,
,,60.807,19.638,,,,,,,Riga,92,
,,60.953,20.14,,,,,,,Riga,93,
,,61.082,20.665,,,,,,,Riga,94,
,,61.192,21.21,,,,,,,Riga,95,
,,61.283,21.771,,,,,,,Riga,96,
,,61.354,22.346,,,,,,,Riga,97,
,,61.405,22.932,,,,,,,Riga,98,
,,61.436,23.524,,,,,,,Riga,99,
,,61.447,24.12,,,,,,,Riga,100,
,,61.807,25.21,,,,,,,Cesis,1,
,,61.796,25.813,,,,,,,Cesis,2,
,,61.765,26.412,,,,,,,Cesis,3,
,,61.714,27.004,,,,,,,Cesis,4,
,,61.642,27.586,,,,,,,Cesis,5,
,,61.551,28.154,,,,,,,Cesis,6,
,,61.441,28.704,,,,,,,Cesis,7,
,,61.312,29.235,,,,,,,Cesis,8,
,,61.165,29.743,,,,,,,Cesis,9,
,,61.002,30.226,,,,,,,Cesis,10,
,,60.822,30.681,,,,,,,Cesis,11,
,,60.628,31.107,,,,,,,Cesis,12,
,,60.419,31.502,,,,,,,Cesis,13,
,,60.198,31.864,,,,,,,Cesis,14,
,,59.964,32.193,,,,,,,Cesis,15,
,,59.721,32.486,,,,,,,Cesis,16,
,,59.467,32.745,,,,,,,Cesis,17,
,,59.206,32.968,,,,,,,Cesis,18,
,,58.937,33.155,,,,,,,Cesis,19,
,,58.663,33.305,,,,,,,Cesis,20,
,,58.385,33.421,,,,,,,Cesis,21,
,,58.103,33.5,,,,,,,Cesis,22,
,,57.819,33.545,,,,,,,Cesis,23,
,,57.534,33.556,,,,,,,Cesis,24,
,,57.249,33.533,,,,,,,Cesis,25,
,,56.966,33.478,,,,,,,Cesis,26,
,,56.685,33.39,,,,,,,Cesis,27,
,,56.407,33.273,,,,,,,Cesis,28,
,,56.134,33.125,,,,,,,Cesis,29,
,,55.866,32.949,,,,,,,Cesis,30,
,,55.605,32.746,,,,,,,Cesis,31,
,,55.352,32.517,,,,,,,Cesis,32,
,,55.106,32.263,,,,,,,Cesis,33,
,,54.869,31.986,,,,,,,Cesis,34,
,,54.643,31.687,,,,,,,Cesis,35,
,,54.427,31.366,,,,,,,Cesis,36,
,,54.222,31.027,,,,,,,Cesis,37,
,,54.029,30.669,,,,,,,Cesis,38,
,,53.848,30.294,,,,,,,Cesis,39,
,,53.681,29.903,,,,,,,Cesis,40,
,,53.527,29.499,,,,,,,Cesis,41,
,,53.387,29.082,,,,,,,Cesis,42,
,,53.262,28.653,,,,,,,Cesis,43,
,,53.151,28.214,,,,,,,Cesis,44,
,,53.056,27.767,,,,,,,Cesis,45,
,,52.976,27.312,,,,,,,Cesis,46,
,,52.912,26.851,,,,,,,Cesis,47,
,,52.864,26.386,,,,,,,Cesis,48,
,,52.832,25.917,,,,,,,Cesis,49,
,,52.815,25.446,,,,,,,Cesis,50,
,,52.815,24.974,,,,,,,Cesis,51,
,,52.832,24.503,,,,,,,Cesis,52,
,,52.864,24.034,,,,,,,Cesis,53,
,,52.912,23.569,,,,,,,Cesis,54,
,,52.976,23.108,,,,,,,Cesis,55,
,,53.056,22.653,,,,,,,Cesis,56,
,,53.151,22.206,,,,,,,Cesis,57,
,,53.262,21.767,,,,,,,Cesis,58,
,,53.387,21.338,,,,,,,Cesis,59,
,,53.527,20.921,,,,,,,Cesis,60,
,,53.681,20.517,,,,,,,Cesis,61,
,,53.848,20.126,,,,,,,Cesis,62,
,,54.029,19.751,,,,,,,Cesis,63,
,,54.222,19.393,,,,,,,Cesis,64,
,,54.427,19.054,,,,,,,Cesis,65,
,,54.643,18.733,,,,,,,Cesis,66,
,,54.869,18.434,,,,,,,Cesis,67,
,,55.106,18.157,,,,,,,Cesis,68,
,,55.352,17.903,,,,,,,Cesis,69,
,,55.605,17.674,,,,,,,Cesis,70,
,,55.866,17.471,,,,,,,Cesis,71,
,,56.134,17.295,,,,,,,Cesis,72,
,,56.407,17.147,,,,,,,Cesis,73,
,,56.685,17.03,,,,,,,Cesis,74,
,,56.966,16.942,,,,,,,Cesis,75,
,,57.249,16.887,,,,,,,Cesis,76,
,,57.534,16.864,,,,,,,Cesis,77,
,,57.819,16.875,,,,,,,Cesis,78,
,,58.103,16.92,,,,,,,Cesis,79,
,,58.385,16.999,,,,,,,Cesis,80,
,,58.663,17.115,,,,,,,Cesis,81,
,,58.937,17.265,,,,,,,Cesis,82,
,,59.206,17.452,,,,,,,Cesis,83,
,,59.467,17.675,,,,,,,Cesis,84,
,,59.721,17.934,,,,,,,Cesis,85,
,,59.964,18.227,,,,,,,Cesis,86,
,,60.198,18.556,,,,,,,Cesis,87,
,,60.419,18.918,,,,,,,Cesis,88,
,,60.628,19.313,,,,,,,Cesis,89,
,,60.822,19.739,,,,,,,Cesis,90,
,,61.002,20.194,,,,,,,Cesis,91,
,,61.165,20.677,,,,,,,Cesis,92,
,,61.312,21.185,,,,,,,Cesis,93,
,,61.441,21.716,,,,,,,Cesis,94,
,,61.551,22.266,,,,,,,Cesis,95,
,,61.642,22.834,,,,,,,Cesis,96,
,,61.714,23.416,,,,,,,Cesis,97,
,,61.765,24.008,,,,,,,Cesis,98,
,,61.796,24.607,,,,,,,Cesis,99,
,,61.807,25.21,,,,,,,Cesis,100,
,,60.387,26.54,,,,,,,Daugavpils,1,
,,60.376,27.116,,,,,,,Daugavpils,2,
,,60.346,27.689,,,,,,,Daugavpils,3,
,,60.295,28.256,,,,,,,Daugavpils,4,
,,60.224,28.812,,,,,,,Daugavpils,5,
,,60.133,29.356,,,,,,,Daugavpils,6,
,,60.023,29.883,,,,,,,Daugavpils,7,
,,59.895,30.392,,,,,,,Daugavpils,8,
,,59.75,30.879,,,,,,,Daugavpils,9,
,,59.587,31.343,,,,,,,Daugavpils,10,
,,59.409,31.781,,,,,,,Daugavpils,11,
,,59.215,32.191,,,,,,,Daugavpils,12,
,,59.007,32.571,,,,,,,Daugavpils,13,
,,58.787,32.921,,,,,,,Daugavpils,14,
,,58.554,33.238,,,,,,,Daugavpils,15,
,,58.311,33.523,,,,,,,Daugavpils,16,
,,58.059,33.774,,,,,,,Daugavpils,17,
,,57.798,33.991,,,,,,,Daugavpils,18,
,,57.531,34.174,,,,,,,Daugavpils,19,
,,57.257,34.322,,,,,,,Daugavpils,20,
,,56.979,34.436,,,,,,,Daugavpils,21,
,,56.697,34.516,,,,,,,Daugavpils,22,
,,56.413,34.563,,,,,,,Daugavpils,23,
,,56.128,34.576,,,,,,,Daugavpils,24,
,,55.843,34.558,,,,,,,Daugavpils,25,
,,55.56,34.507,,,,,,,Daugavpils,26,
,,55.278,34.426,,,,,,,Daugavpils,27,
,,55,34.316,,,,,,,Daugavpils,28,
,,54.727,34.176,,,,,,,Daugavpils,29,
,,54.459,34.009,,,,,,,Daugavpils,30,
,,54.197,33.816,,,,,,,Daugavpils,31,
,,53.943,33.597,,,,,,,Daugavpils,32,
,,53.696,33.354,,,,,,,Daugavpils,33,
,,53.459,33.088,,,,,,,Daugavpils,34,
,,53.232,32.8,,,,,,,Daugavpils,35,
,,53.015,32.492,,,,,,,Daugavpils,36,
,,52.809,32.165,,,,,,,Daugavpils,37,
,,52.615,31.82,,,,,,,Daugavpils,38,
,,52.434,31.459,,,,,,,Daugavpils,39,
,,52.265,31.082,,,,,,,Daugavpils,40,
,,52.111,30.691,,,,,,,Daugavpils,41,
,,51.97,30.288,,,,,,,Daugavpils,42,
,,51.844,29.874,,,,,,,Daugavpils,43,
,,51.733,29.449,,,,,,,Daugavpils,44,
,,51.638,29.016,,,,,,,Daugavpils,45,
,,51.557,28.576,,,,,,,Daugavpils,46,
,,51.493,28.13,,,,,,,Daugavpils,47,
,,51.444,27.679,,,,,,,Daugavpils,48,
,,51.412,27.225,,,,,,,Daugavpils,49,
,,51.395,26.768,,,,,,,Daugavpils,50,
,,51.395,26.312,,,,,,,Daugavpils,51,
,,51.412,25.855,,,,,,,Daugavpils,52,
,,51.444,25.401,,,,,,,Daugavpils,53,
,,51.493,24.95,,,,,,,Daugavpils,54,
,,51.557,24.504,,,,,,,Daugavpils,55,
,,51.638,24.064,,,,,,,Daugavpils,56,
,,51.733,23.631,,,,,,,Daugavpils,57,
,,51.844,23.206,,,,,,,Daugavpils,58,
,,51.97,22.792,,,,,,,Daugavpils,59,
,,52.111,22.389,,,,,,,Daugavpils,60,
,,52.265,21.998,,,,,,,Daugavpils,61,
,,52.434,21.621,,,,,,,Daugavpils,62,
,,52.615,21.26,,,,,,,Daugavpils,63,
,,52.809,20.915,,,,,,,Daugavpils,64,
,,53.015,20.588,,,,,,,Daugavpils,65,
,,53.232,20.28,,,,,,,Daugavpils,66,
,,53.459,19.992,,,,,,,Daugavpils,67,
,,53.696,19.726,,,,,,,Daugavpils,68,
,,53.943,19.483,,,,,,,Daugavpils,69,
,,54.197,19.264,,,,,,,Daugavpils,70,
,,54.459,19.071,,,,,,,Daugavpils,71,
,,54.727,18.904,,,,,,,Daugavpils,72,
,,55,18.764,,,,,,,Daugavpils,73,
,,55.278,18.654,,,,,,,Daugavpils,74,
,,55.56,18.573,,,,,,,Daugavpils,75,
,,55.843,18.522,,,,,,,Daugavpils,76,
,,56.128,18.504,,,,,,,Daugavpils,77,
,,56.413,18.517,,,,,,,Daugavpils,78,
,,56.697,18.564,,,,,,,Daugavpils,79,
,,56.979,18.644,,,,,,,Daugavpils,80,
,,57.257,18.758,,,,,,,Daugavpils,81,
,,57.531,18.906,,,,,,,Daugavpils,82,
,,57.798,19.089,,,,,,,Daugavpils,83,
,,58.059,19.306,,,,,,,Daugavpils,84,
,,58.311,19.557,,,,,,,Daugavpils,85,
,,58.554,19.842,,,,,,,Daugavpils,86,
,,58.787,20.159,,,,,,,Daugavpils,87,
,,59.007,20.509,,,,,,,Daugavpils,88,
,,59.215,20.889,,,,,,,Daugavpils,89,
,,59.409,21.299,,,,,,,Daugavpils,90,
,,59.587,21.737,,,,,,,Daugavpils,91,
,,59.75,22.201,,,,,,,Daugavpils,92,
,,59.895,22.688,,,,,,,Daugavpils,93,
,,60.023,23.197,,,,,,,Daugavpils,94,
,,60.133,23.724,,,,,,,Daugavpils,95,
,,60.224,24.268,,,,,,,Daugavpils,96,
,,60.295,24.824,,,,,,,Daugavpils,97,
,,60.346,25.391,,,,,,,Daugavpils,98,
,,60.376,25.964,,,,,,,Daugavpils,99,
,,60.387,26.54,,,,,,,Daugavpils,100,
,,49.627,20.27,,,,,,,Tisza River,1,
,,49.617,20.71,,,,,,,Tisza River,2,
,,49.587,21.147,,,,,,,Tisza River,3,
,,49.538,21.58,,,,,,,Tisza River,4,
,,49.47,22.006,,,,,,,Tisza River,5,
,,49.383,22.424,,,,,,,Tisza River,6,
,,49.277,22.83,,,,,,,Tisza River,7,
,,49.154,23.223,,,,,,,Tisza River,8,
,,49.013,23.602,,,,,,,Tisza River,9,
,,48.856,23.964,,,,,,,Tisza River,10,
,,48.683,24.307,,,,,,,Tisza River,11,
,,48.495,24.631,,,,,,,Tisza River,12,
,,48.293,24.934,,,,,,,Tisza River,13,
,,48.078,25.215,,,,,,,Tisza River,14,
,,47.851,25.473,,,,,,,Tisza River,15,
,,47.613,25.706,,,,,,,Tisza River,16,
,,47.366,25.915,,,,,,,Tisza River,17,
,,47.109,26.098,,,,,,,Tisza River,18,
,,46.845,26.255,,,,,,,Tisza River,19,
,,46.574,26.386,,,,,,,Tisza River,20,
,,46.299,26.491,,,,,,,Tisza River,21,
,,46.019,26.569,,,,,,,Tisza River,22,
,,45.736,26.621,,,,,,,Tisza River,23,
,,45.452,26.647,,,,,,,Tisza River,24,
,,45.167,26.647,,,,,,,Tisza River,25,
,,44.882,26.622,,,,,,,Tisza River,26,
,,44.599,26.572,,,,,,,Tisza River,27,
,,44.319,26.497,,,,,,,Tisza River,28,
,,44.043,26.398,,,,,,,Tisza River,29,
,,43.772,26.277,,,,,,,Tisza River,30,
,,43.507,26.133,,,,,,,Tisza River,31,
,,43.248,25.968,,,,,,,Tisza River,32,
,,42.997,25.781,,,,,,,Tisza River,33,
,,42.756,25.576,,,,,,,Tisza River,34,
,,42.523,25.351,,,,,,,Tisza River,35,
,,42.301,25.109,,,,,,,Tisza River,36,
,,42.091,24.85,,,,,,,Tisza River,37,
,,41.892,24.575,,,,,,,Tisza River,38,
,,41.706,24.285,,,,,,,Tisza River,39,
,,41.533,23.982,,,,,,,Tisza River,40,
,,41.374,23.666,,,,,,,Tisza River,41,
,,41.229,23.34,,,,,,,Tisza River,42,
,,41.099,23.002,,,,,,,Tisza River,43,
,,40.985,22.656,,,,,,,Tisza River,44,
,,40.886,22.303,,,,,,,Tisza River,45,
,,40.803,21.942,,,,,,,Tisza River,46,
,,40.736,21.576,,,,,,,Tisza River,47,
,,40.686,21.206,,,,,,,Tisza River,48,
,,40.652,20.833,,,,,,,Tisza River,49,
,,40.635,20.458,,,,,,,Tisza River,50,
,,40.635,20.082,,,,,,,Tisza River,51,
,,40.652,19.707,,,,,,,Tisza River,52,
,,40.686,19.334,,,,,,,Tisza River,53,
,,40.736,18.964,,,,,,,Tisza River,54,
,,40.803,18.598,,,,,,,Tisza River,55,
,,40.886,18.237,,,,,,,Tisza River,56,
,,40.985,17.884,,,,,,,Tisza River,57,
,,41.099,17.538,,,,,,,Tisza River,58,
,,41.229,17.2,,,,,,,Tisza River,59,
,,41.374,16.874,,,,,,,Tisza River,60,
,,41.533,16.558,,,,,,,Tisza River,61,
,,41.706,16.255,,,,,,,Tisza River,62,
,,41.892,15.965,,,,,,,Tisza River,63,
,,42.091,15.69,,,,,,,Tisza River,64,
,,42.301,15.431,,,,,,,Tisza River,65,
,,42.523,15.189,,,,,,,Tisza River,66,
,,42.756,14.964,,,,,,,Tisza River,67,
,,42.997,14.759,,,,,,,Tisza River,68,
,,43.248,14.572,,,,,,,Tisza River,69,
,,43.507,14.407,,,,,,,Tisza River,70,
,,43.772,14.263,,,,,,,Tisza River,71,
,,44.043,14.142,,,,,,,Tisza River,72,
,,44.319,14.043,,,,,,,Tisza River,73,
,,44.599,13.968,,,,,,,Tisza River,74,
,,44.882,13.918,,,,,,,Tisza River,75,
,,45.167,13.893,,,,,,,Tisza River,76,
,,45.452,13.893,,,,,,,Tisza River,77,
,,45.736,13.919,,,,,,,Tisza River,78,
,,46.019,13.971,,,,,,,Tisza River,79,
,,46.299,14.049,,,,,,,Tisza River,80,
,,46.574,14.154,,,,,,,Tisza River,81,
,,46.845,14.285,,,,,,,Tisza River,82,
,,47.109,14.442,,,,,,,Tisza River,83,
,,47.366,14.625,,,,,,,Tisza River,84,
,,47.613,14.834,,,,,,,Tisza River,85,
,,47.851,15.067,,,,,,,Tisza River,86,
,,48.078,15.325,,,,,,,Tisza River,87,
,,48.293,15.606,,,,,,,Tisza River,88,
,,48.495,15.909,,,,,,,Tisza River,89,
,,48.683,16.233,,,,,,,Tisza River,90,
,,48.856,16.576,,,,,,,Tisza River,91,
,,49.013,16.938,,,,,,,Tisza River,92,
,,49.154,17.317,,,,,,,Tisza River,93,
,,49.277,17.71,,,,,,,Tisza River,94,
,,49.383,18.116,,,,,,,Tisza River,95,
,,49.47,18.534,,,,,,,Tisza River,96,
,,49.538,18.96,,,,,,,Tisza River,97,
,,49.587,19.393,,,,,,,Tisza River,98,
,,49.617,19.83,,,,,,,Tisza River,99,
,,49.627,20.27,,,,,,,Tisza River,100,
,,42.917,27.14,,,,,,,Izmir,1,
,,42.907,27.529,,,,,,,Izmir,2,
,,42.878,27.916,,,,,,,Izmir,3,
,,42.83,28.299,,,,,,,Izmir,4,
,,42.763,28.677,,,,,,,Izmir,5,
,,42.677,29.047,,,,,,,Izmir,6,
,,42.573,29.408,,,,,,,Izmir,7,
,,42.452,29.757,,,,,,,Izmir,8,
,,42.313,30.095,,,,,,,Izmir,9,
,,42.158,30.418,,,,,,,Izmir,10,
,,41.988,30.726,,,,,,,Izmir,11,
,,41.802,31.016,,,,,,,Izmir,12,
,,41.603,31.289,,,,,,,Izmir,13,
,,41.39,31.543,,,,,,,Izmir,14,
,,41.166,31.776,,,,,,,Izmir,15,
,,40.93,31.989,,,,,,,Izmir,16,
,,40.684,32.18,,,,,,,Izmir,17,
,,40.43,32.349,,,,,,,Izmir,18,
,,40.168,32.495,,,,,,,Izmir,19,
,,39.899,32.618,,,,,,,Izmir,20,
,,39.624,32.718,,,,,,,Izmir,21,
,,39.345,32.794,,,,,,,Izmir,22,
,,39.063,32.847,,,,,,,Izmir,23,
,,38.779,32.876,,,,,,,Izmir,24,
,,38.494,32.882,,,,,,,Izmir,25,
,,38.209,32.866,,,,,,,Izmir,26,
,,37.926,32.826,,,,,,,Izmir,27,
,,37.645,32.764,,,,,,,Izmir,28,
,,37.368,32.681,,,,,,,Izmir,29,
,,37.095,32.576,,,,,,,Izmir,30,
,,36.828,32.451,,,,,,,Izmir,31,
,,36.568,32.306,,,,,,,Izmir,32,
,,36.316,32.141,,,,,,,Izmir,33,
,,36.072,31.959,,,,,,,Izmir,34,
,,35.837,31.758,,,,,,,Izmir,35,
,,35.613,31.541,,,,,,,Izmir,36,
,,35.4,31.308,,,,,,,Izmir,37,
,,35.199,31.061,,,,,,,Izmir,38,
,,35.011,30.799,,,,,,,Izmir,39,
,,34.836,30.525,,,,,,,Izmir,40,
,,34.675,30.239,,,,,,,Izmir,41,
,,34.528,29.942,,,,,,,Izmir,42,
,,34.396,29.635,,,,,,,Izmir,43,
,,34.28,29.32,,,,,,,Izmir,44,
,,34.18,28.997,,,,,,,Izmir,45,
,,34.095,28.668,,,,,,,Izmir,46,
,,34.028,28.334,,,,,,,Izmir,47,
,,33.977,27.996,,,,,,,Izmir,48,
,,33.943,27.655,,,,,,,Izmir,49,
,,33.926,27.312,,,,,,,Izmir,50,
,,33.926,26.968,,,,,,,Izmir,51,
,,33.943,26.625,,,,,,,Izmir,52,
,,33.977,26.284,,,,,,,Izmir,53,
,,34.028,25.946,,,,,,,Izmir,54,
,,34.095,25.612,,,,,,,Izmir,55,
,,34.18,25.283,,,,,,,Izmir,56,
,,34.28,24.96,,,,,,,Izmir,57,
,,34.396,24.645,,,,,,,Izmir,58,
,,34.528,24.338,,,,,,,Izmir,59,
,,34.675,24.041,,,,,,,Izmir,60,
,,34.836,23.755,,,,,,,Izmir,61,
,,35.011,23.481,,,,,,,Izmir,62,
,,35.199,23.219,,,,,,,Izmir,63,
,,35.4,22.972,,,,,,,Izmir,64,
,,35.613,22.739,,,,,,,Izmir,65,
,,35.837,22.522,,,,,,,Izmir,66,
,,36.072,22.321,,,,,,,Izmir,67,
,,36.316,22.139,,,,,,,Izmir,68,
,,36.568,21.974,,,,,,,Izmir,69,
,,36.828,21.829,,,,,,,Izmir,70,
,,37.095,21.704,,,,,,,Izmir,71,
,,37.368,21.599,,,,,,,Izmir,72,
,,37.645,21.516,,,,,,,Izmir,73,
,,37.926,21.454,,,,,,,Izmir,74,
,,38.209,21.414,,,,,,,Izmir,75,
,,38.494,21.398,,,,,,,Izmir,76,
,,38.779,21.404,,,,,,,Izmir,77,
,,39.063,21.433,,,,,,,Izmir,78,
,,39.345,21.486,,,,,,,Izmir,79,
,,39.624,21.562,,,,,,,Izmir,80,
,,39.899,21.662,,,,,,,Izmir,81,
,,40.168,21.785,,,,,,,Izmir,82,
,,40.43,21.931,,,,,,,Izmir,83,
,,40.684,22.1,,,,,,,Izmir,84,
,,40.93,22.291,,,,,,,Izmir,85,
,,41.166,22.504,,,,,,,Izmir,86,
,,41.39,22.737,,,,,,,Izmir,87,
,,41.603,22.991,,,,,,,Izmir,88,
,,41.802,23.264,,,,,,,Izmir,89,
,,41.988,23.554,,,,,,,Izmir,90,
,,42.158,23.862,,,,,,,Izmir,91,
,,42.313,24.185,,,,,,,Izmir,92,
,,42.452,24.523,,,,,,,Izmir,93,
,,42.573,24.872,,,,,,,Izmir,94,
,,42.677,25.233,,,,,,,Izmir,95,
,,42.763,25.603,,,,,,,Izmir,96,
,,42.83,25.981,,,,,,,Izmir,97,
,,42.878,26.364,,,,,,,Izmir,98,
,,42.907,26.751,,,,,,,Izmir,99,
,,42.917,27.14,,,,,,,Izmir,100,
,,44.427,32.86,,,,,,,Ankara,1,
,,44.417,33.259,,,,,,,Ankara,2,
,,44.388,33.656,,,,,,,Ankara,3,
,,44.34,34.049,,,,,,,Ankara,4,
,,44.272,34.436,,,,,,,Ankara,5,
,,44.186,34.815,,,,,,,Ankara,6,
,,44.082,35.185,,,,,,,Ankara,7,
,,43.96,35.543,,,,,,,Ankara,8,
,,43.821,35.888,,,,,,,Ankara,9,
,,43.666,36.219,,,,,,,Ankara,10,
,,43.495,36.534,,,,,,,Ankara,11,
,,43.309,36.831,,,,,,,Ankara,12,
,,43.109,37.11,,,,,,,Ankara,13,
,,42.896,37.369,,,,,,,Ankara,14,
,,42.671,37.607,,,,,,,Ankara,15,
,,42.435,37.824,,,,,,,Ankara,16,
,,42.189,38.018,,,,,,,Ankara,17,
,,41.934,38.19,,,,,,,Ankara,18,
,,41.671,38.338,,,,,,,Ankara,19,
,,41.401,38.463,,,,,,,Ankara,20,
,,41.127,38.564,,,,,,,Ankara,21,
,,40.848,38.641,,,,,,,Ankara,22,
,,40.565,38.693,,,,,,,Ankara,23,
,,40.281,38.722,,,,,,,Ankara,24,
,,39.996,38.727,,,,,,,Ankara,25,
,,39.711,38.709,,,,,,,Ankara,26,
,,39.428,38.667,,,,,,,Ankara,27,
,,39.148,38.603,,,,,,,Ankara,28,
,,38.871,38.516,,,,,,,Ankara,29,
,,38.598,38.408,,,,,,,Ankara,30,
,,38.332,38.28,,,,,,,Ankara,31,
,,38.072,38.13,,,,,,,Ankara,32,
,,37.82,37.962,,,,,,,Ankara,33,
,,37.576,37.775,,,,,,,Ankara,34,
,,37.342,37.569,,,,,,,Ankara,35,
,,37.119,37.347,,,,,,,Ankara,36,
,,36.906,37.109,,,,,,,Ankara,37,
,,36.706,36.856,,,,,,,Ankara,38,
,,36.518,36.589,,,,,,,Ankara,39,
,,36.343,36.309,,,,,,,Ankara,40,
,,36.182,36.017,,,,,,,Ankara,41,
,,36.036,35.715,,,,,,,Ankara,42,
,,35.905,35.402,,,,,,,Ankara,43,
