"city_or_region","latitude","longitude","connection_order"
"Phnom Penh","12.002","109.46","24"
"Phnom Penh","11.718","109.48","25"
"Phnom Penh","11.433","109.48","26"
"Phnom Penh","11.148","109.46","27"
"Phnom Penh","10.866","109.42","28"
"Phnom Penh","10.586","109.37","29"
"Phnom Penh","10.31","109.29","30"
"Phnom Penh","10.039","109.21","31"
"Phnom Penh","9.7738","109.1","32"
"Phnom Penh","9.5161","108.97","33"
"Phnom Penh","9.2666","108.83","34"
"Phnom Penh","9.0262","108.68","35"
"Phnom Penh","8.796","108.51","36"
"Phnom Penh","8.5767","108.33","37"
"Phnom Penh","8.3693","108.13","38"
"Phnom Penh","8.1745","107.92","39"
"Phnom Penh","7.9932","107.7","40"
"Phnom Penh","7.826","107.46","41"
"Phnom Penh","7.6736","107.22","42"
"Phnom Penh","7.5366","106.97","43"
"Phnom Penh","7.4156","106.71","44"
"Phnom Penh","7.3109","106.44","45"
"Phnom Penh","7.2231","106.17","46"
"Phnom Penh","7.1524","105.89","47"
"Phnom Penh","7.0991","105.61","48"
"Phnom Penh","7.0635","105.32","49"
"Phnom Penh","7.0456","105.03","50"
"Phnom Penh","7.0456","104.75","51"
"Phnom Penh","7.0635","104.46","52"
"Phnom Penh","7.0991","104.17","53"
"Phnom Penh","7.1524","103.89","54"
"Phnom Penh","7.2231","103.61","55"
"Phnom Penh","7.3109","103.34","56"
"Phnom Penh","7.4156","103.07","57"
"Phnom Penh","7.5366","102.81","58"
"Phnom Penh","7.6736","102.56","59"
"Phnom Penh","7.826","102.32","60"
"Phnom Penh","7.9932","102.08","61"
"Phnom Penh","8.1745","101.86","62"
"Phnom Penh","8.3693","101.65","63"
"Phnom Penh","8.5767","101.45","64"
"Phnom Penh","8.796","101.27","65"
"Phnom Penh","9.0262","101.1","66"
"Phnom Penh","9.2666","100.95","67"
"Phnom Penh","9.5161","100.81","68"
"Phnom Penh","9.7738","100.68","69"
"Phnom Penh","10.039","100.57","70"
"Phnom Penh","10.31","100.49","71"
"Phnom Penh","10.586","100.41","72"
"Phnom Penh","10.866","100.36","73"
"Phnom Penh","11.148","100.32","74"
"Phnom Penh","11.433","100.3","75"
"Phnom Penh","11.718","100.3","76"
"Phnom Penh","12.002","100.32","77"
"Phnom Penh","12.285","100.36","78"
"Phnom Penh","12.565","100.41","79"
"Phnom Penh","12.841","100.49","80"
"Phnom Penh","13.112","100.58","81"
"Phnom Penh","13.376","100.69","82"
"Phnom Penh","13.634","100.81","83"
"Phnom Penh","13.883","100.96","84"
"Phnom Penh","14.122","101.11","85"
"Phnom Penh","14.352","101.29","86"
"Phnom Penh","14.57","101.48","87"
"Phnom Penh","14.775","101.68","88"
"Phnom Penh","14.968","101.9","89"
"Phnom Penh","15.147","102.13","90"
"Phnom Penh","15.311","102.37","91"
"Phnom Penh","15.46","102.62","92"
"Phnom Penh","15.593","102.89","93"
"Phnom Penh","15.709","103.16","94"
"Phnom Penh","15.808","103.43","95"
"Phnom Penh","15.89","103.72","96"
"Phnom Penh","15.954","104.01","97"
"Phnom Penh","16","104.3","98"
"Phnom Penh","16.027","104.59","99"
"Phnom Penh","16.037","104.89","100"
"Longewala","31.997","70.07","1"
"Longewala","31.987","70.406","2"
"Longewala","31.959","70.74","3"
"Longewala","31.912","71.072","4"
"Longewala","31.846","71.398","5"
"Longewala","31.762","71.719","6"
"Longewala","31.661","72.032","7"
"Longewala","31.542","72.336","8"
"Longewala","31.406","72.63","9"
"Longewala","31.254","72.912","10"
"Longewala","31.086","73.181","11"
"Longewala","30.904","73.437","12"
"Longewala","30.708","73.678","13"
"Longewala","30.498","73.902","14"
"Longewala","30.277","74.11","15"
"Longewala","30.044","74.301","16"
"Longewala","29.801","74.473","17"
"Longewala","29.549","74.626","18"
"Longewala","29.289","74.76","19"
"Longewala","29.022","74.874","20"
"Longewala","28.749","74.968","21"
"Longewala","28.472","75.042","22"
"Longewala","28.19","75.096","23"
"Longewala","27.907","75.128","24"
"Longewala","27.622","75.141","25"
"Longewala","27.337","75.133","26"
"Longewala","27.053","75.104","27"
"Longewala","26.771","75.056","28"
"Longewala","26.493","74.989","29"
"Longewala","26.219","74.902","30"
"Longewala","25.95","74.796","31"
"Longewala","25.687","74.673","32"
"Longewala","25.432","74.531","33"
"Longewala","25.186","74.373","34"
"Longewala","24.949","74.198","35"
"Longewala","24.722","74.008","36"
"Longewala","24.506","73.804","37"
"Longewala","24.302","73.585","38"
"Longewala","24.111","73.353","39"
"Longewala","23.933","73.109","40"
"Longewala","23.769","72.854","41"
"Longewala","23.62","72.589","42"
"Longewala","23.485","72.315","43"
"Longewala","23.367","72.032","44"
"Longewala","23.265","71.743","45"
"Longewala","23.179","71.447","46"
"Longewala","23.11","71.146","47"
"Longewala","23.058","70.841","48"
"Longewala","23.023","70.534","49"
"Longewala","23.006","70.225","50"
"Longewala","23.006","69.915","51"
"Longewala","23.023","69.606","52"
"Longewala","23.058","69.299","53"
"Longewala","23.11","68.994","54"
"Longewala","23.179","68.693","55"
"Longewala","23.265","68.397","56"
"Longewala","23.367","68.108","57"
"Longewala","23.485","67.825","58"
"Longewala","23.62","67.551","59"
"Longewala","23.769","67.286","60"
"Longewala","23.933","67.031","61"
"Longewala","24.111","66.787","62"
"Longewala","24.302","66.555","63"
"Longewala","24.506","66.336","64"
"Longewala","24.722","66.132","65"
"Longewala","24.949","65.942","66"
"Longewala","25.186","65.767","67"
"Longewala","25.432","65.609","68"
"Longewala","25.687","65.467","69"
"Longewala","25.95","65.344","70"
"Longewala","26.219","65.238","71"
"Longewala","26.493","65.151","72"
"Longewala","26.771","65.084","73"
"Longewala","27.053","65.036","74"
"Longewala","27.337","65.007","75"
"Longewala","27.622","64.999","76"
"Longewala","27.907","65.012","77"
"Longewala","28.19","65.044","78"
"Longewala","28.472","65.098","79"
"Longewala","28.749","65.172","80"
"Longewala","29.022","65.266","81"
"Longewala","29.289","65.38","82"
"Longewala","29.549","65.514","83"
"Longewala","29.801","65.667","84"
"Longewala","30.044","65.839","85"
"Longewala","30.277","66.03","86"
"Longewala","30.498","66.238","87"
"Longewala","30.708","66.462","88"
"Longewala","30.904","66.703","89"
"Longewala","31.086","66.959","90"
"Longewala","31.254","67.228","91"
"Longewala","31.406","67.51","92"
"Longewala","31.542","67.804","93"
"Longewala","31.661","68.108","94"
"Longewala","31.762","68.421","95"
"Longewala","31.846","68.742","96"
"Longewala","31.912","69.068","97"
"Longewala","31.959","69.4","98"
"Longewala","31.987","69.734","99"
"Longewala","31.997","70.07","100"
"Karachi","29.427","67.01","1"
"Karachi","29.417","67.337","2"
"Karachi","29.389","67.663","3"
"Karachi","29.342","67.985","4"
"Karachi","29.277","68.303","5"
"Karachi","29.193","68.616","6"
"Karachi","29.092","68.921","7"
"Karachi","28.974","69.217","8"
"Karachi","28.838","69.504","9"
"Karachi","28.687","69.779","10"
"Karachi","28.52","70.043","11"
"Karachi","28.338","70.292","12"
"Karachi","28.143","70.528","13"
"Karachi","27.934","70.748","14"
"Karachi","27.713","70.951","15"
"Karachi","27.481","71.138","16"
"Karachi","27.239","71.307","17"
"Karachi","26.987","71.458","18"
"Karachi","26.727","71.59","19"
"Karachi","26.461","71.702","20"
"Karachi","26.188","71.796","21"
"Karachi","25.911","71.869","22"
"Karachi","25.63","71.923","23"
"Karachi","25.347","71.956","24"
"Karachi","25.062","71.969","25"
"Karachi","24.777","71.963","26"
"Karachi","24.493","71.937","27"
"Karachi","24.211","71.891","28"
"Karachi","23.932","71.826","29"
"Karachi","23.657","71.742","30"
"Karachi","23.388","71.64","31"
"Karachi","23.125","71.52","32"
"Karachi","22.87","71.382","33"
"Karachi","22.623","71.228","34"
"Karachi","22.385","71.058","35"
"Karachi","22.158","70.873","36"
"Karachi","21.941","70.672","37"
"Karachi","21.737","70.459","38"
"Karachi","21.545","70.232","39"
"Karachi","21.366","69.993","40"
"Karachi","21.202","69.743","41"
"Karachi","21.052","69.483","42"
"Karachi","20.917","69.214","43"
"Karachi","20.799","68.937","44"
"Karachi","20.696","68.653","45"
"Karachi","20.61","68.362","46"
"Karachi","20.54","68.067","47"
"Karachi","20.488","67.768","48"
"Karachi","20.453","67.466","49"
"Karachi","20.436","67.162","50"
"Karachi","20.436","66.858","51"
"Karachi","20.453","66.554","52"
"Karachi","20.488","66.252","53"
"Karachi","20.54","65.953","54"
"Karachi","20.61","65.658","55"
"Karachi","20.696","65.367","56"
"Karachi","20.799","65.083","57"
"Karachi","20.917","64.806","58"
"Karachi","21.052","64.537","59"
"Karachi","21.202","64.277","60"
"Karachi","21.366","64.027","61"
"Karachi","21.545","63.788","62"
"Karachi","21.737","63.561","63"
"Karachi","21.941","63.348","64"
"Karachi","22.158","63.147","65"
"Karachi","22.385","62.962","66"
"Karachi","22.623","62.792","67"
"Karachi","22.87","62.638","68"
"Karachi","23.125","62.5","69"
"Karachi","23.388","62.38","70"
"Karachi","23.657","62.278","71"
"Karachi","23.932","62.194","72"
"Karachi","24.211","62.129","73"
"Karachi","24.493","62.083","74"
"Karachi","24.777","62.057","75"
"Karachi","25.062","62.051","76"
"Karachi","25.347","62.064","77"
"Karachi","25.63","62.097","78"
"Karachi","25.911","62.151","79"
"Karachi","26.188","62.224","80"
"Karachi","26.461","62.318","81"
"Karachi","26.727","62.43","82"
"Karachi","26.987","62.562","83"
"Karachi","27.239","62.713","84"
"Karachi","27.481","62.882","85"
"Karachi","27.713","63.069","86"
"Karachi","27.934","63.272","87"
"Karachi","28.143","63.492","88"
"Karachi","28.338","63.728","89"
"Karachi","28.52","63.977","90"
"Karachi","28.687","64.241","91"
"Karachi","28.838","64.516","92"
"Karachi","28.974","64.803","93"
"Karachi","29.092","65.099","94"
"Karachi","29.193","65.404","95"
"Karachi","29.277","65.717","96"
"Karachi","29.342","66.035","97"
"Karachi","29.389","66.357","98"
"Karachi","29.417","66.683","99"
"Karachi","29.427","67.01","100"
"Luanda","-4.3434","13.29","1"
"Luanda","-4.3524","13.576","2"
"Luanda","-4.3792","13.86","3"
"Luanda","-4.4238","14.143","4"
"Luanda","-4.4861","14.422","5"
"Luanda","-4.5657","14.696","6"
"Luanda","-4.6623","14.965","7"
"Luanda","-4.7756","15.228","8"
"Luanda","-4.9052","15.483","9"
"Luanda","-5.0504","15.729","10"
"Luanda","-5.2107","15.965","11"
"Luanda","-5.3856","16.191","12"
"Luanda","-5.5743","16.406","13"
"Luanda","-5.776","16.608","14"
"Luanda","-5.99","16.798","15"
"Luanda","-6.2154","16.973","16"
"Luanda","-6.4513","17.134","17"
"Luanda","-6.6969","17.28","18"
"Luanda","-6.951","17.41","19"
"Luanda","-7.2128","17.524","20"
"Luanda","-7.4812","17.62","21"
"Luanda","-7.7551","17.7","22"
"Luanda","-8.0334","17.762","23"
"Luanda","-8.3151","17.806","24"
"Luanda","-8.5989","17.833","25"
"Luanda","-8.8838","17.841","26"
"Luanda","-9.1687","17.831","27"
"Luanda","-9.4524","17.802","28"
"Luanda","-9.7337","17.756","29"
"Luanda","-10.012","17.691","30"
"Luanda","-10.285","17.608","31"
"Luanda","-10.552","17.508","32"
"Luanda","-10.813","17.391","33"
"Luanda","-11.066","17.257","34"
"Luanda","-11.31","17.107","35"
"Luanda","-11.544","16.941","36"
"Luanda","-11.767","16.76","37"
"Luanda","-11.979","16.564","38"
"Luanda","-12.177","16.356","39"
"Luanda","-12.363","16.134","40"
"Luanda","-12.534","15.9","41"
"Luanda","-12.69","15.656","42"
"Luanda","-12.83","15.402","43"
"Luanda","-12.954","15.138","44"
"Luanda","-13.062","14.867","45"
"Luanda","-13.152","14.59","46"
"Luanda","-13.225","14.307","47"
"Luanda","-13.279","14.019","48"
"Luanda","-13.316","13.729","49"
"Luanda","-13.334","13.436","50"
"Luanda","-13.334","13.144","51"
"Luanda","-13.316","12.851","52"
"Luanda","-13.279","12.561","53"
"Luanda","-13.225","12.273","54"
"Luanda","-13.152","11.99","55"
"Luanda","-13.062","11.713","56"
"Luanda","-12.954","11.442","57"
"Luanda","-12.83","11.178","58"
"Luanda","-12.69","10.924","59"
"Luanda","-12.534","10.68","60"
"Luanda","-12.363","10.446","61"
"Luanda","-12.177","10.224","62"
"Luanda","-11.979","10.016","63"
"Luanda","-11.767","9.8202","64"
"Luanda","-11.544","9.6392","65"
"Luanda","-11.31","9.4732","66"
"Luanda","-11.066","9.323","67"
"Luanda","-10.813","9.1889","68"
"Luanda","-10.552","9.0717","69"
"Luanda","-10.285","8.9717","70"
"Luanda","-10.012","8.8892","71"
"Luanda","-9.7337","8.8245","72"
"Luanda","-9.4524","8.7779","73"
"Luanda","-9.1687","8.7494","74"
"Luanda","-8.8838","8.7393","75"
"Luanda","-8.5989","8.7473","76"
"Luanda","-8.3151","8.7736","77"
"Luanda","-8.0334","8.8179","78"
"Luanda","-7.7551","8.88","79"
"Luanda","-7.4812","8.9596","80"
"Luanda","-7.2128","9.0565","81"
"Luanda","-6.951","9.1701","82"
"Luanda","-6.6969","9.3001","83"
"Luanda","-6.4513","9.4458","84"
"Luanda","-6.2154","9.6068","85"
"Luanda","-5.99","9.7822","86"
"Luanda","-5.776","9.9715","87"
"Luanda","-5.5743","10.174","88"
"Luanda","-5.3856","10.389","89"
"Luanda","-5.2107","10.615","90"
"Luanda","-5.0504","10.851","91"
"Golan Heights","28.782","37.533","45"
"Golan Heights","28.697","37.223","46"
"Golan Heights","28.629","36.908","47"
"Golan Heights","28.577","36.588","48"
"Golan Heights","28.543","36.266","49"
"Golan Heights","28.526","35.942","50"
"Golan Heights","28.526","35.618","51"
"Golan Heights","28.543","35.294","52"
"Golan Heights","28.577","34.972","53"
"Golan Heights","28.629","34.652","54"
"Golan Heights","28.697","34.337","55"
"Golan Heights","28.782","34.027","56"
"Golan Heights","28.884","33.723","57"
"Golan Heights","29.001","33.426","58"
"Golan Heights","29.134","33.137","59"
"Golan Heights","29.282","32.858","60"
"Golan Heights","29.445","32.59","61"
"Golan Heights","29.621","32.333","62"
"Golan Heights","29.811","32.088","63"
"Golan Heights","30.014","31.856","64"
"Golan Heights","30.228","31.639","65"
"Golan Heights","30.454","31.437","66"
"Golan Heights","30.69","31.252","67"
"Golan Heights","30.935","31.082","68"
"Golan Heights","31.189","30.931","69"
"Golan Heights","31.45","30.798","70"
"Golan Heights","31.718","30.684","71"
"Golan Heights","31.991","30.589","72"
"Golan Heights","32.269","30.514","73"
"Golan Heights","32.551","30.46","74"
"Golan Heights","32.834","30.427","75"
"Golan Heights","33.119","30.415","76"
"Golan Heights","33.404","30.424","77"
"Golan Heights","33.688","30.456","78"
"Golan Heights","33.97","30.509","79"
"Golan Heights","34.248","30.584","80"
"Golan Heights","34.521","30.68","81"
"Golan Heights","34.789","30.798","82"
"Golan Heights","35.051","30.938","83"
"Golan Heights","35.304","31.098","84"
"Golan Heights","35.548","31.278","85"
"Golan Heights","35.782","31.478","86"
"Golan Heights","36.005","31.698","87"
"Golan Heights","36.216","31.935","88"
"Golan Heights","36.414","32.19","89"
"Golan Heights","36.598","32.461","90"
"Golan Heights","36.767","32.747","91"
"Golan Heights","36.92","33.047","92"
"Golan Heights","37.057","33.36","93"
"Golan Heights","37.177","33.684","94"
"Golan Heights","37.28","34.018","95"
"Golan Heights","37.365","34.36","96"
"Golan Heights","37.431","34.709","97"
"Golan Heights","37.478","35.063","98"
"Golan Heights","37.507","35.421","99"
"Golan Heights","37.517","35.78","100"
"Suez Canal","35.067","32.44","1"
"Suez Canal","35.057","32.788","2"
"Suez Canal","35.029","33.134","3"
"Suez Canal","34.981","33.478","4"
"Suez Canal","34.915","33.816","5"
"Suez Canal","34.831","34.148","6"
"Suez Canal","34.729","34.472","7"
"Suez Canal","34.609","34.786","8"
"Suez Canal","34.473","35.09","9"
"Suez Canal","34.32","35.382","10"
"Suez Canal","34.152","35.66","11"
"Suez Canal","33.968","35.924","12"
"Suez Canal","33.771","36.172","13"
"Suez Canal","33.561","36.403","14"
"Suez Canal","33.339","36.617","15"
"Suez Canal","33.105","36.812","16"
"Suez Canal","32.862","36.989","17"
"Suez Canal","32.609","37.146","18"
"Suez Canal","32.348","37.282","19"
"Suez Canal","32.081","37.399","20"
"Suez Canal","31.808","37.494","21"
"Suez Canal","31.53","37.568","22"
"Suez Canal","31.248","37.621","23"
"Suez Canal","30.965","37.653","24"
"Suez Canal","30.68","37.664","25"
"Suez Canal","30.395","37.654","26"
"Suez Canal","30.111","37.623","27"
"Suez Canal","29.829","37.572","28"
"Suez Canal","29.551","37.501","29"
"Suez Canal","29.277","37.41","30"
"Suez Canal","29.009","37.3","31"
"Suez Canal","28.747","37.171","32"
"Suez Canal","28.493","37.024","33"
"Suez Canal","28.247","36.86","34"
"Suez Canal","28.011","36.68","35"
"Suez Canal","27.784","36.484","36"
"Suez Canal","27.569","36.273","37"
"Suez Canal","27.366","36.047","38"
"Suez Canal","27.175","35.809","39"
"Suez Canal","26.998","35.558","40"
"Suez Canal","26.835","35.296","41"
"Suez Canal","26.687","35.023","42"
"Suez Canal","26.553","34.742","43"
"Suez Canal","26.435","34.452","44"
"Suez Canal","26.333","34.154","45"
"Suez Canal","26.248","33.851","46"
"Suez Canal","26.179","33.543","47"
"Suez Canal","26.127","33.231","48"
"Suez Canal","26.093","32.915","49"
"Suez Canal","26.076","32.599","50"
"Suez Canal","26.076","32.281","51"
"Suez Canal","26.093","31.965","52"
"Suez Canal","26.127","31.649","53"
"Suez Canal","26.179","31.337","54"
"Suez Canal","26.248","31.029","55"
"Suez Canal","26.333","30.726","56"
"Suez Canal","26.435","30.428","57"
"Suez Canal","26.553","30.138","58"
"Suez Canal","26.687","29.857","59"
"Suez Canal","26.835","29.584","60"
"Suez Canal","26.998","29.322","61"
"Suez Canal","27.175","29.071","62"
"Suez Canal","27.366","28.833","63"
"Suez Canal","27.569","28.607","64"
"Suez Canal","27.784","28.396","65"
"Suez Canal","28.011","28.2","66"
"Suez Canal","28.247","28.02","67"
"Suez Canal","28.493","27.856","68"
"Suez Canal","28.747","27.709","69"
"Suez Canal","29.009","27.58","70"
"Suez Canal","29.277","27.47","71"
"Suez Canal","29.551","27.379","72"
"Suez Canal","29.829","27.308","73"
"Suez Canal","30.111","27.257","74"
"Suez Canal","30.395","27.226","75"
"Suez Canal","30.68","27.216","76"
"Suez Canal","30.965","27.227","77"
"Suez Canal","31.248","27.259","78"
"Suez Canal","31.53","27.312","79"
"Suez Canal","31.808","27.386","80"
"Suez Canal","32.081","27.481","81"
"Suez Canal","32.348","27.598","82"
"Suez Canal","32.609","27.734","83"
"Suez Canal","32.862","27.891","84"
"Suez Canal","33.105","28.068","85"
"Suez Canal","33.339","28.263","86"
"Suez Canal","33.561","28.477","87"
"Suez Canal","33.771","28.708","88"
"Suez Canal","33.968","28.956","89"
"Suez Canal","34.152","29.22","90"
"Suez Canal","34.32","29.498","91"
"Suez Canal","34.473","29.79","92"
"Suez Canal","34.609","30.094","93"
"Suez Canal","34.729","30.408","94"
"Suez Canal","34.831","30.732","95"
"Suez Canal","34.915","31.064","96"
"Suez Canal","34.981","31.402","97"
"Suez Canal","35.029","31.746","98"
"Suez Canal","35.057","32.092","99"
"Suez Canal","35.067","32.44","100"
"Nam Bac","15.237","106.63","1"
"Nam Bac","15.227","106.93","2"
"Nam Bac","15.2","107.22","3"
"Nam Bac","15.154","107.51","4"
